datetime,open,high,low,close,volume
2025-05-30 13:58:00,356.19000244140625,356.3599853515625,355.8113098144531,356.1300048828125,128131
2025-05-30 13:59:00,356.15869140625,356.4100036621094,355.7001037597656,355.90838623046875,137287
2025-05-30 14:00:00,355.9100036621094,356.96990966796875,355.8100891113281,356.943603515625,314871
2025-05-30 14:01:00,356.8949890136719,357.1700134277344,356.5,357.0502014160156,335869
2025-05-30 14:02:00,357.0299987792969,357.7405090332031,356.9324951171875,357.5400085449219,357020
2025-05-30 14:03:00,357.59991455078125,357.6199951171875,356.7699890136719,356.8800048828125,232234
2025-05-30 14:04:00,356.8900146484375,357.5,356.8009033203125,357.1737060546875,219709
2025-05-30 14:05:00,357.1400146484375,357.5920104980469,356.9400939941406,357.31500244140625,210662
2025-05-30 14:06:00,357.2950134277344,357.4591979980469,356.8500061035156,356.9307861328125,165073
2025-05-30 14:07:00,356.9700012207031,357.79150390625,356.6600036621094,357.760009765625,276285
2025-05-30 14:08:00,357.79998779296875,358.25,357.5512084960937,357.8500061035156,343410
2025-05-30 14:09:00,357.93670654296875,358.20001220703125,357.88800048828125,358.0039978027344,224505
2025-05-30 14:10:00,358.0,358.0145874023437,357.45001220703125,357.84039306640625,245489
2025-05-30 14:11:00,357.7799987792969,357.95001220703125,357.3999938964844,357.67999267578125,138514
2025-05-30 14:12:00,357.7525939941406,358.8399963378906,357.6000061035156,358.7799987792969,326295
2025-05-30 14:13:00,358.82000732421875,359.1499938964844,358.6400146484375,358.7449951171875,456349
2025-05-30 14:14:00,358.7300109863281,359.0599975585937,358.6400146484375,358.851806640625,236984
2025-05-30 14:15:00,358.79998779296875,359.6000061035156,358.5199890136719,359.57501220703125,356932
2025-05-30 14:16:00,359.6199951171875,360.17999267578125,359.5599975585937,359.868408203125,551462
2025-05-30 14:17:00,359.8309936523437,360.20001220703125,359.6199951171875,360.19989013671875,296926
2025-05-30 14:18:00,360.17999267578125,360.489990234375,359.9599914550781,360.30999755859375,407540
2025-05-30 14:19:00,360.3200073242188,360.3648071289063,359.94000244140625,360.239990234375,231658
2025-05-30 14:20:00,360.2799987792969,361.25,360.17999267578125,361.1994934082031,593222
2025-05-30 14:21:00,361.1600036621094,361.6942138671875,361.0801086425781,361.1821899414063,446983
2025-05-30 14:22:00,361.1650085449219,361.4490051269531,360.7200012207031,361.0700073242188,351443
2025-05-30 14:23:00,361.05999755859375,361.1098937988281,360.5857849121094,360.8049926757813,287080
2025-05-30 14:24:00,360.80999755859375,360.8699951171875,360.3999938964844,360.6950073242188,243619
2025-05-30 14:25:00,360.7099914550781,360.8929138183594,360.1099853515625,360.6700134277344,275195
2025-05-30 14:26:00,360.6499938964844,361.1199951171875,360.6499938964844,360.8171081542969,312988
2025-05-30 14:27:00,360.8299865722656,360.9999084472656,360.3699951171875,360.7524108886719,210631
2025-05-30 14:28:00,360.760009765625,361.5899963378906,360.5,361.239990234375,331950
2025-05-30 14:29:00,361.23919677734375,361.9500122070313,361.1700134277344,361.8550109863281,383505
2025-05-30 14:30:00,361.8299865722656,361.8999938964844,361.18011474609375,361.4288940429688,277866
2025-05-30 14:31:00,361.3800048828125,362.2200012207031,361.3349914550781,362.0960083007813,361778
2025-05-30 14:32:00,362.1400146484375,362.1799926757813,361.7999877929688,362.0,231205
2025-05-30 14:33:00,362.0299987792969,362.0993041992188,361.5,361.6300048828125,308177
2025-05-30 14:34:00,361.6614074707031,361.6968078613281,361.3110046386719,361.6000061035156,215155
2025-05-30 14:35:00,361.6050109863281,361.9299926757813,361.3999938964844,361.4700012207031,235921
2025-05-30 14:36:00,361.510009765625,361.5899963378906,361.05999755859375,361.3688049316406,246820
2025-05-30 14:37:00,361.3800048828125,362.5698852539063,361.3800048828125,362.4800109863281,413536
2025-05-30 14:38:00,362.5044860839844,362.7550048828125,362.2300109863281,362.3900146484375,280176
2025-05-30 14:39:00,362.3800048828125,362.7999877929688,362.0043029785156,362.5559997558594,324376
2025-05-30 14:40:00,362.5299987792969,362.6799926757813,361.5,361.9500122070313,286710
2025-05-30 14:41:00,361.9700012207031,362.5,361.6875,362.4500122070313,192455
2025-05-30 14:42:00,362.4179992675781,363.1600036621094,362.3999938964844,362.55999755859375,467862
2025-05-30 14:43:00,362.5499877929688,362.5838928222656,362.1200866699219,362.3599853515625,183980
2025-05-30 14:44:00,362.3699951171875,362.7898864746094,362.2999877929688,362.6900024414063,202363
2025-05-30 14:45:00,362.7009887695313,362.8399963378906,362.2000122070313,362.4382934570313,205237
2025-05-30 14:46:00,362.4400024414063,362.75,362.0450134277344,362.4599914550781,245378
2025-05-30 14:47:00,362.4500122070313,362.6000061035156,362.2200927734375,362.3324890136719,152429
2025-05-30 14:48:00,362.3699951171875,362.64990234375,361.9100036621094,362.0899963378906,254627
2025-05-30 14:49:00,362.1199035644531,362.1499938964844,361.3900146484375,361.6900024414063,306515
2025-05-30 14:50:00,361.6900024414063,361.7000122070313,361.0,361.2817077636719,301222
2025-05-30 14:51:00,361.2405090332031,361.7999877929688,361.1600036621094,361.4599914550781,242624
2025-05-30 14:52:00,361.4599914550781,361.5098876953125,360.8999938964844,361.05999755859375,251044
2025-05-30 14:53:00,361.0400085449219,361.3200073242188,360.7699890136719,360.9128112792969,238101
2025-05-30 14:54:00,360.8479919433594,361.3399963378906,360.739990234375,361.2950134277344,191226
2025-05-30 14:55:00,361.30999755859375,361.8500061035156,361.2200012207031,361.6163024902344,312039
2025-05-30 14:56:00,361.6400146484375,362.0,361.5606994628906,361.7699890136719,210218
2025-05-30 14:57:00,361.80999755859375,361.8219909667969,361.1825866699219,361.3399963378906,183396
2025-05-30 14:58:00,361.3200073242188,361.7999877929688,361.25,361.3699951171875,131592
2025-05-30 14:59:00,361.4053955078125,361.7900085449219,361.2999877929688,361.739990234375,186782
2025-05-30 15:00:00,361.7999877929688,362.1890869140625,361.7950134277344,362.0400085449219,225941
2025-05-30 15:01:00,362.06939697265625,362.5199890136719,361.9400024414063,362.0403137207031,200966
2025-05-30 15:02:00,362.010009765625,362.1199951171875,361.760009765625,361.8399963378906,106857
2025-05-30 15:03:00,361.864990234375,362.39990234375,361.8299865722656,362.2999877929688,129602
2025-05-30 15:04:00,362.239990234375,362.408203125,361.9400024414063,362.3500061035156,128523
2025-05-30 15:05:00,362.3399963378906,363.4200134277344,362.2300109863281,363.05999755859375,509141
2025-05-30 15:06:00,363.1400146484375,363.6799926757813,363.05999755859375,363.1903076171875,389958
2025-05-30 15:07:00,363.1300048828125,363.2839050292969,362.75,363.1080017089844,221348
2025-05-30 15:08:00,363.0549926757813,363.2900085449219,362.55999755859375,362.8500061035156,259390
2025-05-30 15:09:00,362.8699951171875,362.9599914550781,362.4100036621094,362.6000061035156,190695
2025-05-30 15:10:00,362.6000061035156,362.8599853515625,362.3299865722656,362.4342041015625,166214
2025-05-30 15:11:00,362.3699951171875,362.4020080566406,361.7000122070313,361.8399963378906,242882
2025-05-30 15:12:00,361.7716979980469,361.8485107421875,361.3854064941406,361.6883850097656,236050
2025-05-30 15:13:00,361.6900024414063,362.0999145507813,361.6000061035156,361.8800048828125,218594
2025-05-30 15:14:00,361.8500061035156,361.9400024414063,361.2300109863281,361.3500061035156,229407
2025-05-30 15:15:00,361.400390625,361.7000122070313,361.3200988769531,361.6387939453125,117230
2025-05-30 15:16:00,361.60009765625,361.9299926757813,361.4800109863281,361.5350036621094,157975
2025-05-30 15:17:00,361.5,361.5199890136719,360.9299926757813,361.0329895019531,228107
2025-05-30 15:18:00,361.0,361.1000061035156,360.5799865722656,360.6700134277344,244326
2025-05-30 15:19:00,360.6199951171875,360.6300048828125,359.8099975585937,360.0050048828125,377582
2025-05-30 15:20:00,360.0011901855469,360.0899963378906,359.3500061035156,359.9150085449219,314633
2025-05-30 15:21:00,359.95001220703125,360.1899108886719,359.70001220703125,360.07000732421875,232806
2025-05-30 15:22:00,360.0849914550781,360.7199096679688,360.0400085449219,360.5476989746094,265000
2025-05-30 15:23:00,360.6068115234375,360.6499938964844,360.2900085449219,360.3999938964844,150443
2025-05-30 15:24:00,360.3999938964844,360.4996032714844,360.0199890136719,360.1099853515625,175436
2025-05-30 15:25:00,360.1099853515625,360.2799072265625,359.54998779296875,360.2200012207031,220139
2025-05-30 15:26:00,360.20001220703125,360.739990234375,360.0899963378906,360.705810546875,212669
2025-05-30 15:27:00,360.6950073242188,361.1499938964844,360.6672058105469,360.9549865722656,273762
2025-05-30 15:28:00,360.9549865722656,360.9737854003906,360.5018005371094,360.9200134277344,304855
2025-05-30 15:29:00,360.889404296875,361.1799926757813,360.8800964355469,360.9100036621094,143288
2025-05-30 15:30:00,360.8800048828125,361.4523010253906,360.6600036621094,361.4523010253906,213890
2025-05-30 15:31:00,361.4500122070313,361.5694885253906,361.1199951171875,361.25,453206
2025-05-30 15:32:00,361.2699890136719,361.27191162109375,360.0599975585937,360.1307067871094,301915
2025-05-30 15:33:00,360.1300048828125,360.5791015625,360.04998779296875,360.3500061035156,169704
2025-05-30 15:34:00,360.3197937011719,360.3197937011719,359.6199951171875,360.0799865722656,508687
2025-05-30 15:35:00,360.1000061035156,360.6199951171875,359.9601135253906,360.6098937988281,389749
2025-05-30 15:36:00,360.6051940917969,360.75,360.0,360.1099853515625,128723
2025-05-30 15:37:00,360.1899108886719,360.239990234375,359.60009765625,359.9649963378906,176544
2025-05-30 15:38:00,359.9844970703125,360.1499938964844,359.6400146484375,360.010009765625,163083
2025-05-30 15:39:00,360.114990234375,360.1700134277344,359.8999938964844,360.0299987792969,113341
2025-05-30 15:40:00,359.9924011230469,360.0657958984375,359.5799865722656,359.75,126618
2025-05-30 15:41:00,359.7099914550781,359.8887023925781,359.3262939453125,359.7900085449219,232791
2025-05-30 15:42:00,359.8099975585937,360.1000061035156,359.5,359.94000244140625,177165
2025-05-30 15:43:00,359.9992980957031,360.0643005371094,359.6300048828125,359.7643127441406,120148
2025-05-30 15:44:00,359.7349853515625,359.9100036621094,359.2699890136719,359.56500244140625,150480
2025-05-30 15:45:00,359.510009765625,360.0400085449219,359.473388671875,359.989990234375,129789
2025-05-30 15:46:00,359.9955139160156,360.0199890136719,359.5801086425781,359.8399963378906,105750
2025-05-30 15:47:00,359.7850036621094,359.8598937988281,359.5,359.7579040527344,100645
2025-05-30 15:48:00,359.680908203125,359.8710021972656,359.5600891113281,359.7749938964844,105017
2025-05-30 15:49:00,359.7749938964844,360.47021484375,359.6300048828125,360.3377990722656,204754
2025-05-30 15:50:00,360.30169677734375,360.6400146484375,360.0599975585937,360.1737976074219,194554
2025-05-30 15:51:00,360.1449890136719,360.25,359.3240051269531,359.9100036621094,173424
2025-05-30 15:52:00,359.8800048828125,360.04998779296875,359.4737854003906,359.6000061035156,134348
2025-05-30 15:53:00,359.6000061035156,359.78179931640625,359.3900146484375,359.4100036621094,119671
2025-05-30 15:54:00,359.4299011230469,359.7799072265625,359.3901062011719,359.75799560546875,108803
2025-05-30 15:55:00,359.7799987792969,360.1600036621094,359.760986328125,360.1099853515625,112785
2025-05-30 15:56:00,360.1400146484375,360.239990234375,359.5700988769531,359.67498779296875,136187
2025-05-30 15:57:00,359.6499938964844,359.70001220703125,358.8299865722656,359.1398010253906,249724
2025-05-30 15:58:00,359.05499267578125,359.17999267578125,358.5506896972656,358.82000732421875,235503
2025-05-30 15:59:00,358.8500061035156,358.87548828125,358.2699890136719,358.3724060058594,0
2025-05-30 16:00:00,358.3800048828125,358.5899963378906,357.79998779296875,357.8258972167969,352166
2025-05-30 16:01:00,357.79998779296875,357.8699951171875,357.25,357.635009765625,278913
2025-05-30 16:02:00,357.6099853515625,357.67999267578125,357.1400146484375,357.17498779296875,221217
2025-05-30 16:03:00,357.1401062011719,357.5340881347656,357.1400146484375,357.4684143066406,238370
2025-05-30 16:04:00,357.4700012207031,357.5434875488281,356.7401123046875,356.95001220703125,306533
2025-05-30 16:05:00,356.94000244140625,357.47369384765625,356.860107421875,357.2850036621094,203365
2025-05-30 16:06:00,357.2749938964844,357.70001220703125,357.2508850097656,357.5,269918
2025-05-30 16:07:00,357.5599975585937,357.6994934082031,357.2699890136719,357.4999084472656,166396
2025-05-30 16:08:00,357.5,358.0,357.4301147460937,357.7546081542969,211160
2025-05-30 16:09:00,357.760009765625,358.07000732421875,357.7426147460937,358.010009765625,138568
2025-05-30 16:10:00,358.0299987792969,358.0599975585937,357.7300109863281,357.927001953125,126014
2025-05-30 16:11:00,357.9100036621094,358.04998779296875,357.6199951171875,357.9100036621094,115674
2025-05-30 16:12:00,357.9100036621094,358.1899108886719,357.3800048828125,357.49688720703125,172232
2025-05-30 16:13:00,357.4700012207031,357.79998779296875,357.3550109863281,357.6308898925781,112366
2025-05-30 16:14:00,357.6885070800781,357.8699951171875,357.5,357.8037109375,77171
2025-05-30 16:15:00,357.8030090332031,358.1000061035156,357.6199951171875,357.8099975585937,100597
2025-05-30 16:16:00,357.8299865722656,357.8299865722656,357.09039306640625,357.20001220703125,169550
2025-05-30 16:17:00,357.1600036621094,357.17999267578125,356.6700134277344,356.7900085449219,241266
2025-05-30 16:18:00,356.7699890136719,356.8900146484375,356.4700012207031,356.760009765625,201989
2025-05-30 16:19:00,356.7900085449219,357.0199890136719,356.6499938964844,356.9303894042969,292068
2025-05-30 16:20:00,356.9700012207031,357.21990966796875,356.6400146484375,357.04998779296875,143130
2025-05-30 16:21:00,357.03009033203125,357.11529541015625,356.5408935546875,356.6936950683594,101547
2025-05-30 16:22:00,356.6650085449219,356.7499084472656,355.95001220703125,356.3299865722656,276998
2025-05-30 16:23:00,356.3299865722656,356.3999938964844,356.0690002441406,356.2200012207031,123997
2025-05-30 16:24:00,356.2699890136719,356.31719970703125,356.0400085449219,356.2699890136719,100212
2025-05-30 16:25:00,356.2699890136719,356.2799987792969,355.9200134277344,356.18170166015625,123932
2025-05-30 16:26:00,356.17498779296875,356.49859619140625,356.07501220703125,356.19000244140625,140588
2025-05-30 16:27:00,356.20001220703125,356.2300109863281,355.54998779296875,355.7500915527344,217635
2025-05-30 16:28:00,355.70001220703125,355.7290954589844,354.2099914550781,354.6449890136719,486276
2025-05-30 16:29:00,354.6000061035156,354.6000061035156,353.6000061035156,354.07501220703125,482387
2025-05-30 16:30:00,354.0199890136719,354.20001220703125,352.760009765625,353.4307861328125,603312
2025-05-30 16:31:00,353.4100036621094,353.4100036621094,352.489990234375,352.5220031738281,312985
2025-05-30 16:32:00,352.510009765625,352.6199951171875,350.4501037597656,350.9100952148437,679299
2025-05-30 16:33:00,350.9100036621094,350.9100036621094,349.5,349.6203918457031,722936
2025-05-30 16:34:00,349.5,351.07000732421875,348.8999938964844,350.8909912109375,846490
2025-05-30 16:35:00,350.8817138671875,351.010986328125,349.8999938964844,350.6199951171875,424471
2025-05-30 16:36:00,350.6700134277344,350.8999938964844,349.718994140625,350.8916931152344,419876
2025-05-30 16:37:00,350.8999938964844,351.2185974121094,349.9200134277344,350.32501220703125,380678
2025-05-30 16:38:00,350.3475036621094,350.4599914550781,347.8500061035156,348.3949890136719,744617
2025-05-30 16:39:00,348.37310791015625,349.614990234375,348.1199951171875,349.31500244140625,421824
2025-05-30 16:40:00,349.3399963378906,349.9800109863281,349.30010986328125,349.44140625,329544
2025-05-30 16:41:00,349.4599914550781,350.5599975585937,348.79998779296875,350.4999084472656,442322
2025-05-30 16:42:00,350.42999267578125,350.8800048828125,349.6099853515625,350.7200012207031,391849
2025-05-30 16:43:00,350.7049865722656,350.79998779296875,349.7200012207031,349.8900146484375,316063
2025-05-30 16:44:00,349.8500061035156,350.07000732421875,349.510009765625,349.8999938964844,227696
2025-05-30 16:45:00,349.9639892578125,350.010009765625,349.3699951171875,349.7550048828125,181424
2025-05-30 16:46:00,349.75,349.8999938964844,348.7304992675781,349.1700134277344,326904
2025-05-30 16:47:00,349.1499938964844,349.4881896972656,348.2799987792969,348.7149963378906,316789
2025-05-30 16:48:00,348.69000244140625,349.3599853515625,348.65008544921875,348.9938049316406,197677
2025-05-30 16:49:00,348.9750061035156,349.2474060058594,348.5201110839844,348.8500061035156,186204
2025-05-30 16:50:00,348.7909851074219,348.8299865722656,347.1000061035156,347.70001220703125,502290
2025-05-30 16:51:00,347.6050109863281,347.8900146484375,346.760009765625,346.94000244140625,449483
2025-05-30 16:52:00,346.9599914550781,347.19000244140625,346.5799865722656,346.875,366327
2025-05-30 16:53:00,346.9999084472656,346.9999084472656,346.0400085449219,346.54998779296875,442398
2025-05-30 16:54:00,346.57501220703125,347.20001220703125,346.29998779296875,346.36968994140625,346925
2025-05-30 16:55:00,346.3699951171875,346.69000244140625,345.75,345.96160888671875,394273
2025-05-30 16:56:00,346.0,346.5299987792969,345.760009765625,345.8299865722656,334521
2025-05-30 16:57:00,345.869384765625,346.8299865722656,345.41510009765625,346.5805053710937,420270
2025-05-30 16:58:00,346.5899963378906,346.739990234375,345.75048828125,346.125,307557
2025-05-30 16:59:00,346.1440124511719,346.7298889160156,345.8999938964844,346.5145874023437,243019
2025-05-30 17:00:00,346.5199890136719,346.5199890136719,345.2900085449219,345.5299987792969,459366
2025-05-30 17:01:00,345.5,346.468994140625,345.3599853515625,345.9407958984375,325227
2025-05-30 17:02:00,345.82000732421875,346.8999938964844,345.7699890136719,346.7699890136719,296271
2025-05-30 17:03:00,346.81170654296875,346.9700012207031,346.1300964355469,346.79058837890625,295663
2025-05-30 17:04:00,346.75,347.29998779296875,346.6700134277344,347.1300964355469,398796
2025-05-30 17:05:00,347.1600036621094,347.5,346.92010498046875,347.2049865722656,262900
2025-05-30 17:06:00,347.2200012207031,347.6199951171875,346.82000732421875,347.5823059082031,285501
2025-05-30 17:07:00,347.5892028808594,348.1000061035156,347.510009765625,347.8099975585937,354401
2025-05-30 17:08:00,347.7950134277344,348.1099853515625,347.5,348.0856018066406,270153
2025-05-30 17:09:00,348.0599975585937,348.6098937988281,348.0299987792969,348.44000244140625,323727
2025-05-30 17:10:00,348.44000244140625,348.4490966796875,347.7900085449219,348.3359069824219,280821
2025-05-30 17:11:00,348.29998779296875,348.32000732421875,347.82000732421875,348.09600830078125,178545
2025-05-30 17:12:00,348.1000061035156,349.0599975585937,348.0101013183594,348.9031982421875,343085
2025-05-30 17:13:00,348.8876037597656,348.9798889160156,348.67999267578125,348.8399963378906,179722
2025-05-30 17:14:00,348.88751220703125,349.04998779296875,348.50048828125,348.510986328125,249470
2025-05-30 17:15:00,348.54998779296875,348.8500061035156,347.8999938964844,348.69000244140625,280664
2025-05-30 17:16:00,348.6400146484375,348.87310791015625,347.9501037597656,348.0450134277344,204684
2025-05-30 17:17:00,348.0775146484375,348.1299133300781,347.5599975585937,347.5780029296875,221299
2025-05-30 17:18:00,347.635009765625,348.2900085449219,347.5400085449219,348.20001220703125,158891
2025-05-30 17:19:00,348.1700134277344,348.4280090332031,348.0,348.29071044921875,132794
2025-05-30 17:20:00,348.3800048828125,348.4700012207031,347.2900085449219,347.4100036621094,215153
2025-05-30 17:21:00,347.3900146484375,347.70001220703125,347.2099914550781,347.6589050292969,184576
2025-05-30 17:22:00,347.5899963378906,348.0994873046875,347.4200134277344,347.92999267578125,133719
2025-05-30 17:23:00,347.9291076660156,348.5400085449219,347.8949890136719,348.1600036621094,161702
2025-05-30 17:24:00,348.1549987792969,348.2130126953125,347.7200012207031,348.14990234375,171100
2025-05-30 17:25:00,348.0950012207031,348.4200134277344,347.8999938964844,348.3299865722656,136068
2025-05-30 17:26:00,348.3399963378906,348.349609375,347.7099914550781,347.7799987792969,126804
2025-05-30 17:27:00,347.82000732421875,348.5398864746094,347.735107421875,348.2900085449219,137165
2025-05-30 17:28:00,348.32000732421875,348.5,348.20001220703125,348.3999938964844,95847
2025-05-30 17:29:00,348.4049987792969,348.5199890136719,348.0,348.4064025878906,148562
2025-05-30 17:30:00,348.375,348.5,347.95001220703125,348.29998779296875,155614
2025-05-30 17:31:00,348.2650146484375,348.29998779296875,347.8811950683594,347.9139099121094,99853
2025-05-30 17:32:00,347.92999267578125,348.6199951171875,347.8800964355469,348.4100036621094,175799
2025-05-30 17:33:00,348.44500732421875,348.9700012207031,348.3099975585937,348.94000244140625,181059
2025-05-30 17:34:00,348.9100036621094,349.1698913574219,348.5,348.5783996582031,266176
2025-05-30 17:35:00,348.6600036621094,349.3810119628906,348.57000732421875,349.1055908203125,230426
2025-05-30 17:36:00,349.1000061035156,349.3500061035156,348.8399963378906,349.2099914550781,172819
2025-05-30 17:37:00,349.239990234375,349.3299865722656,348.9150085449219,349.15838623046875,178040
2025-05-30 17:38:00,349.17999267578125,349.3900146484375,349.0199890136719,349.1000061035156,132917
2025-05-30 17:39:00,349.0599975585937,349.3500061035156,348.94500732421875,349.3500061035156,155096
2025-05-30 17:40:00,349.29998779296875,349.7099914550781,349.07000732421875,349.4385070800781,194471
2025-05-30 17:41:00,349.4100036621094,349.8099975585937,349.3399963378906,349.7799987792969,164211
2025-05-30 17:42:00,349.8500061035156,349.8999938964844,349.3999938964844,349.6698913574219,222472
2025-05-30 17:43:00,349.6400146484375,349.7799987792969,349.29998779296875,349.4599914550781,139852
2025-05-30 17:44:00,349.4891967773437,349.5299987792969,348.6099853515625,348.6700134277344,287120
2025-05-30 17:45:00,348.69000244140625,348.7449951171875,348.25,348.5599975585937,167223
2025-05-30 17:46:00,348.5299987792969,348.54998779296875,348.0799865722656,348.1700134277344,143518
2025-05-30 17:47:00,348.17999267578125,348.4100036621094,347.8900146484375,348.3399963378906,179748
2025-05-30 17:48:00,348.3599853515625,348.54998779296875,348.1300048828125,348.3901062011719,96958
2025-05-30 17:49:00,348.439208984375,348.79998779296875,348.32000732421875,348.4031982421875,153795
2025-05-30 17:50:00,348.44989013671875,348.8302917480469,348.3099975585937,348.5599975585937,132132
2025-05-30 17:51:00,348.6000061035156,348.8299865722656,348.3900146484375,348.6400146484375,97967
2025-05-30 17:52:00,348.6156005859375,348.8800048828125,348.4515075683594,348.5400085449219,84959
2025-05-30 17:53:00,348.510009765625,348.9200134277344,348.510009765625,348.8699951171875,101537
2025-05-30 17:54:00,348.8969116210937,349.0198974609375,348.6216125488281,348.8699951171875,103443
2025-05-30 17:55:00,348.8299865722656,349.239990234375,348.8099975585937,348.989990234375,131154
2025-05-30 17:56:00,348.9537048339844,349.09930419921875,348.55010986328125,348.6000061035156,105078
2025-05-30 17:57:00,348.54998779296875,348.5599975585937,347.8999938964844,348.2789001464844,242667
2025-05-30 17:58:00,348.2644958496094,348.3500061035156,347.7300109863281,347.9081115722656,140655
2025-05-30 17:59:00,347.8800048828125,348.0,347.5799865722656,347.94500732421875,158149
2025-05-30 18:00:00,347.94500732421875,348.8511962890625,347.9200134277344,348.8275146484375,230214
2025-05-30 18:01:00,348.81549072265625,349.07049560546875,348.6300964355469,348.7300109863281,140648
2025-05-30 18:02:00,348.7900085449219,349.4700012207031,348.739990234375,349.3599853515625,239132
2025-05-30 18:03:00,349.3931884765625,349.6390075683594,349.1748046875,349.3505859375,174492
2025-05-30 18:04:00,349.4046936035156,349.75,349.35009765625,349.6199951171875,217073
2025-05-30 18:05:00,349.6300048828125,349.739990234375,349.3599853515625,349.6300048828125,137013
2025-05-30 18:06:00,349.62701416015625,350.32000732421875,349.3599853515625,350.25,340939
2025-05-30 18:07:00,350.220703125,350.739990234375,349.9607849121094,350.4444885253906,354063
2025-05-30 18:08:00,350.510009765625,350.57000732421875,349.8999938964844,349.8999938964844,229100
2025-05-30 18:09:00,349.8900146484375,350.3799133300781,349.8299865722656,350.1300048828125,169040
2025-05-30 18:10:00,350.1000061035156,350.6911926269531,349.9100036621094,350.65008544921875,234592
2025-05-30 18:11:00,350.67999267578125,350.7200012207031,350.2900085449219,350.5325012207031,127313
2025-05-30 18:12:00,350.54998779296875,350.79998779296875,350.3500061035156,350.44500732421875,142077
2025-05-30 18:13:00,350.4722900390625,350.57000732421875,350.0199890136719,350.0400085449219,121820
2025-05-30 18:14:00,350.0244140625,350.42999267578125,349.95001220703125,350.3210144042969,153492
2025-05-30 18:15:00,350.29998779296875,351.0199890136719,350.1499938964844,350.8800048828125,256975
2025-05-30 18:16:00,350.87969970703125,350.95001220703125,350.29998779296875,350.4800109863281,179725
2025-05-30 18:17:00,350.4800109863281,350.7300109863281,350.0950012207031,350.17498779296875,163697
2025-05-30 18:18:00,350.1650085449219,350.8900146484375,349.3399963378906,350.5299072265625,461088
2025-05-30 18:19:00,350.57000732421875,350.8500061035156,350.06109619140625,350.82000732421875,245176
2025-05-30 18:20:00,350.77978515625,350.9599914550781,350.3999938964844,350.66778564453125,214243
2025-05-30 18:21:00,350.70001220703125,351.3299865722656,350.5,351.2300109863281,231082
2025-05-30 18:22:00,351.19000244140625,351.5599060058594,350.8969116210937,351.1000061035156,296665
2025-05-30 18:23:00,351.1044006347656,351.6600036621094,351.07000732421875,351.29998779296875,232916
2025-05-30 18:24:00,351.2900085449219,351.6700134277344,351.26080322265625,351.5945129394531,203505
2025-05-30 18:25:00,351.6400146484375,351.8994140625,351.4599914550781,351.67999267578125,188109
2025-05-30 18:26:00,351.57000732421875,351.69000244140625,350.7200012207031,351.14990234375,252703
2025-05-30 18:27:00,351.1400146484375,351.3999938964844,350.82000732421875,350.8904113769531,140859
